id,n,cubic.a,cubic.b1,cubic.b2,cubic.b3,cubic.Rsq,cubic.aic,cubic.bic,cubic.aicc
745,16,0.0009280233396185424,-0.06768094491079381,2.9838470513735103,2.117258813536013,0.9336185677518849,101.48662489228846,104.57697978124759,105.1229885286521
746,15,3.216556627763995e-07,-0.055526253980678154,2.646437456567756,0.07886861819028958,0.9356114187206968,68.36939103007037,71.20159183447922,72.36939103007037
747,6,0.0021508692666666433,-0.17219073671428392,4.170913477619003,-22.501181828571053,0.9862591954550863,9.285814798226799,8.452852675139017,49.285814798226795
748,6,0.0005691124444444308,-0.062405179999998985,1.772206403174579,-3.8245665714283885,0.9931265313715969,3.8188620869067034,2.985899963818923,43.818862086906705
749,6,0.0007616375555555467,-0.0701284028571422,1.8968185896825243,-4.239798571428449,0.9856782266945036,3.921226952384817,3.088264829297037,43.921226952384814
750,6,0.0003610085851851761,-0.037465237857142175,1.2096236889417828,-3.365076504761786,0.9992137598759987,-12.685791199021615,-13.518753322109395,27.314208800978385
751,6,6.695600740739856e-05,-0.02207564442857077,0.9211932076719428,-3.5216581619046585,0.9980026957483894,-8.66251625052854,-9.49547837361632,31.33748374947146
752,6,0.0006195563703703594,-0.059640858571427736,1.6710781550264346,-4.230983523809362,0.9973213981332585,-6.904275364353621,-7.737237487441401,33.09572463564638
753,6,-0.0001234517185185159,-0.004407923571428732,0.5027663679629659,0.2605646476190327,0.9927207041604464,-0.5215396886026884,-1.3545018116904686,39.47846031139731
754,6,0.0005523902222222435,-0.09721153380952603,4.1813925753969015,-35.37177702381031,0.999381504058808,-1.1717595786275812,-2.0047217017153613,38.82824042137242
755,7,-0.0007321085999999769,0.024352527999997407,0.8098403350000937,-7.608840185715364,0.9953352566988486,16.17705764031705,15.960698236538303,36.177057640317045
756,6,-0.0011788970159774563,0.050223039091314474,0.6926965608806042,1.9779210644888534,0.9900481844830266,28.92337154768485,28.09040942459707,68.92337154768485
757,6,-0.0013658925072463767,0.05107349131469983,0.4082247040372656,2.8758623229813747,0.9910113493192259,21.940228589031307,21.107266465943525,61.94022858903131
758,7,-0.0011168537390933513,0.05105839762212909,0.2571926472950005,2.649848904504111,0.99629895824657,20.56072285879151,20.344363455012765,40.56072285879151
759,6,-2.954105491559332e-05,-0.05164614555935238,2.627031790749766,-5.244388116937374,0.9698154131344034,27.835674866785652,27.00271274369787,67.83567486678565
760,7,-0.0006472385888888902,-0.010402066980952265,0.8583140299126968,11.19629302904763,0.9758738509004464,21.313492532833486,21.097133129054736,41.313492532833486
761,6,0.0015471272592592238,-0.14241227142856885,3.940448318518459,-14.075842780951945,0.9861002929421578,12.636070057426892,11.803107934339112,52.63607005742689
763,8,0.0006138971644444416,-0.06747380950476166,1.6436119822222173,10.070667620000009,0.9970534451606273,8.66133430930185,8.979100476021195,21.994667642635186
764,6,-0.0015515412948148243,0.061660660371429137,0.18778299565607423,-0.8357930990475759,0.9848655595691655,19.9155395243898,19.08257740130202,59.9155395243898
766,7,0.0009626921917543224,-0.08840511267394789,1.7411442501113872,1.5759070959213624,0.9122456763248523,32.21337949258392,31.997020088805172,52.21337949258392
767,6,7.735330415323994e-05,-0.028785417866754582,1.2322582088595289,-0.7865163798892524,0.9364804111520857,18.614572702525457,17.781610579437675,58.61457270252546
768,7,7.50057954962528e-05,-0.02477284146098241,1.1365970311473643,5.517045033916278,0.9163751218582992,23.83532828450725,23.618968880728502,43.83532828450725
770,7,-0.0012309313223465902,0.01786569217251459,0.7746727363958231,4.1057539408012875,0.9317348194486136,32.271370088727515,32.05501068494877,52.271370088727515
771,6,0.00043109925925923897,-0.06744766571428427,2.5859727328042004,-11.062799095237851,0.9937826532061644,10.791896288780435,9.958934165692657,50.791896288780435
772,6,-0.0008150395328356531,0.045080679394094984,-0.5268230825905237,15.128033693561395,0.9977706967693903,-4.949879309803853,-5.782841432891633,35.050120690196145
774,6,0.0011049817037036992,-0.09501895158730117,1.853646956613748,0.7238403333333782,0.9650814537336989,22.443236199454578,21.6102740763668,62.443236199454574
775,6,0.00012543874074074117,-0.029037411746031704,1.035553372751321,8.52027066666668,0.9998546424263991,-18.286191193267122,-19.119153316354904,21.713808806732878
776,6,-0.0002687982962962961,0.0026948484126983487,0.3078051137566155,8.752773333333321,0.9828868555822218,5.508621742013355,4.675659618925575,45.508621742013354
777,6,0.0008138959259259183,-0.07678025539682483,2.0536785534391426,4.2573883333333855,0.9846338490792744,14.581336077901717,13.748373954813935,54.58133607790172
778,8,0.0011220770505050565,-0.11559181233766279,3.166667307287165,-4.264291571428584,0.978662970355046,27.171616265382504,27.48938243210185,40.50494959871584
779,8,-0.0016591670000000015,0.08328074642857161,-0.3054488023809563,4.492462642857192,0.9686684828439494,36.87715246044078,37.19491862716013,50.21048579377412
780,8,-0.00057603572929293,0.026506264632034718,0.2199108354401136,1.5114699428571585,0.9940935210344736,17.08253255518936,17.400298721908705,30.415865888522696
781,8,-0.0010387148177823497,0.057617461731747914,-0.554574425305798,8.362325661800067,0.9546384692474424,20.818929924754055,21.136696091473397,34.15226325808739
782,10,-0.0004982072431528763,0.02358556776711536,-0.11684657879696657,4.101496652066855,0.7922663142464567,29.426883993136567,30.63722436511275,37.42688399313657
783,10,-0.0003427077182377077,-0.01281222760954948,1.6714039640606158,-10.329949574327909,0.8741848340059313,38.32148862661916,39.531828998595344,46.32148862661916
784,8,0.0007378287889425427,-0.08306547914243134,2.7107113334400927,-15.827061582031243,0.9691983855494148,14.531180421771982,14.848946588491325,27.864513755105314
785,12,8.038779372668671e-05,-0.041983273761212525,2.1632643013301043,-14.133384903620204,0.9953192876132892,6.301426777414701,8.241053376566702,12.015712491700416
786,11,0.0004994489473083152,-0.057663382016608374,1.859863045524419,-8.641478096610088,0.9023988184435076,27.141252648263787,28.73283373945727,33.80791931493045
787,10,2.462808697228335e-05,-0.042130971899594416,2.2887967689051134,-12.648782255201025,0.9821614311232401,21.669959576072703,22.880299948048886,29.669959576072703
