id,n,sch.B0,sch.E,sch.Th,sch.Eh,sch.chisqr,sch.Rsq,sch.aic,sch.bic,sch.aicc,sch.Rsq_log,sch.aic_log,sch.bic_log,sch.aicc_log
296,9,54.35074998444574,0.9894121998629114,289.31343070949754,4.014284219162492,95.68178994718603,0.3441170836932371,92.7535239228102,93.54242223215508,102.7535239228102,-3.38527638328394,57.60402269002699,56.81512438068211,66.81512438068211
297,9,1386.2662189934613,2.196631507276492,263.9455881722982,2.354575042127943,1.1449590844758382,0.3924973078337841,14.368558545904834,15.157456855249713,24.368558545904833,0.3538531111123969,17.773090831572404,16.984192522227527,26.984192522227527
298,7,3.6693083235554385,2.854402308160312,287.87311425012683,3.7071500374274056,4.74824781039391,0.6997093619145873,42.00880216708355,41.792442763304805,62.00880216708355,-0.07664687031063067,26.93183869349302,27.148198097271766,47.14819809727177
299,7,0.2756034,1.6527831691958585,278.46938839999996,16.527831691958585,,,,,,,,,
300,8,9.557960989219545,0.9070025719421938,301.31920315964635,3.3074978937452535,0.4649130193501057,0.9323578096122113,55.65543646479003,55.97320263150937,68.98876979812336,0.9408447754801855,10.25801079613268,9.940244629413339,23.27357796274667
301,8,2.097036955948803,0.22965050834433895,309.6500648950365,5.073889235965775,0.3532783264340218,0.7740304017211814,20.701850608299072,21.019616775018413,34.035183941632404,0.8820735249187459,8.061257784017661,7.743491617298318,21.076824950631654
302,20,0.5719465406069341,6.9175161836231425,287.75571499655337,6.830147932575558,0.3406915338060223,0.7697462589615414,143.51932772847346,147.50225682268942,146.1859943951401,0.8110490374076476,-10.709731129355758,-14.692660223571721,-12.025993556905055
305,6,4.932986218913116,0.6041832032885179,309.08411762972247,50.0,0.04155044254073478,0.977120949580477,29.97374837499293,29.140786251905148,69.97374837499294,0.9819056844602629,-3.641339181625188,-2.808377058537408,37.19162294146259
309,26,3.8581821605804074,0.8363023814338627,295.2973606968133,1.5304599136706682,0.18221122531893721,0.912165450392398,44.936673844302305,49.96905999638823,46.84143574906421,0.9235877560460948,-40.16062595052702,-45.19301210261295,-43.28825019785104
310,26,4.9360143915749894,1.3771842007418422,291.18762216824814,1.6035168514843117,0.08562767963295385,0.9549505397808323,66.71497583322552,71.74736198531146,68.61973773798742,0.9769554377600238,-59.79473399538623,-64.82712014747216,-62.92235824271025
311,26,4.347473270613377,1.5637023157710777,292.1982443451717,1.6832789878407715,0.16343792642350613,0.9600656126860799,100.18019815622851,105.21258430831445,102.08496006099041,0.9800272804728406,-42.98769251631624,-48.020078668402164,-46.11531676364026
312,28,12789.303813136099,3.093966852715675,266.8420313665047,3.9696695045275274,8.10778993921103,0.08094439815680343,103.59348560671197,108.92230364741278,105.33261604149457,0.12216728568208068,60.08675858677585,54.757940546075034,56.49707098085764
313,23,65.65083168410436,1.5805403804054912,271.0936941877313,7.644009254437847,6.285091454778967,0.21435062499136281,64.32352054509151,68.86549740880811,66.54574276731374,0.1729791859550358,49.97493146867902,45.43295460496242,47.65517682718464
318,359,6.32935315916989,0.6541163885696938,294.097225309269,1.298047773002143,17.213396738442093,0.5421616196934818,1274.8289948721583,1290.3622844261115,1274.9419892224407,0.5729059794290068,-46.179603148176696,-61.71289270212981,-61.59989835184732
322,24,5.238909490428068,0.05763124977235627,304.95983801006724,5.054473820045659,0.38689272381645007,0.5157918753391788,60.237180786545146,64.94939610793693,62.342443944439886,0.6587392236494247,-16.242614784812673,-20.954830106204458,-18.84956694830972
323,33,2.008618480082782,0.8492603084163117,298.33703816552566,1.3636968643237093,2.5365592736827973,0.18887381996491703,132.1253082537523,138.11133849961823,133.55387968232372,0.2853414151645256,24.967905928550294,18.981875682684375,20.410447111255802
324,12,0.4197676536295653,0.6663387639993045,315.98536081193635,1.22599368066617,0.01681311150496096,0.9950179546076171,-18.793119007464107,-16.853492408312107,-13.078833293178391,0.9952184422535172,-32.851883404262715,-34.791510003414714,-29.077224289129
325,7,1.7348344743774191,0.025628884968945546,316.20661947007346,5.525544373219805,0.02080767553175729,0.9641398980533946,-2.550497017553287,-2.766856421332034,17.449502982446713,0.9891858601540309,-11.079624393062968,-10.863264989284222,9.136735010715778
326,8,16.193596433675186,0.5874748986055844,296.6409163618996,1.2244891718258624,0.0014895431524456387,0.9964177064359117,13.220951743081171,13.538717909800514,26.554285076414505,0.9978370253476156,-35.689036156531266,-36.00680232325061,-22.673468989917275
327,9,21.375999185549933,0.7897676483906899,286.51317799128134,1.0812212499782732,0.00248420626211647,0.9883255335615877,11.358751003596664,12.147649312941542,21.358751003596666,0.9913333552168716,-37.425448027712065,-38.214346337056945,-28.214346337056945
328,8,13.893437621901265,0.45204726518935207,308.9866170852398,50.0,0.190722371436973,0.8928535758178587,55.42810768443435,55.745873851153696,68.76144101776768,0.9146952840463021,3.129758676123169,2.811992509403826,16.145325842737158
329,8,48.93130974329464,2.2403491341077415,279.99065953551303,2.0939834760197065,0.00023529148208648992,0.9994746243473684,2.0006596337576497,2.3184258004769926,15.333992967090984,0.9997520794445569,-50.45223334035348,-50.769999507072825,-37.43666617373949
330,7,17.144752936592678,0.5440744691589849,304.7427061317942,50.0,0.02891354994526315,0.9588185000309157,46.91846951188582,46.70211010810707,66.91846951188582,0.9838677114553475,-8.776705544835615,-8.560346141056868,11.439653858943132
331,7,30.774973691435996,1.4913001767649943,284.90099821476184,1.541663848178455,0.0004666699264489572,0.9988391346630973,12.440050291244805,12.223690887466057,32.4400502912448,0.9993501053720895,-37.66180940294017,-37.445449999161426,-17.445449999161426
332,8,31.332181715463808,0.8177786088568343,291.8015949241501,1.133592910788504,0.006482185810581222,0.9917403671660839,33.45960871803916,33.77737488475851,46.7929420513725,0.9953281002971214,-23.92432970783367,-24.242095874553016,-10.908762541219682
333,8,26.818945256947913,0.5673035007935362,293.8676156117582,1.0412620201045792,0.0007946648366187164,0.9970579801720943,13.16347621319916,13.481242379918505,26.496809546532496,0.9983399150372158,-40.71547060634445,-41.03323677306379,-27.699903439730456
334,8,36.78821747620282,0.884528334056517,291.3507522078978,1.210175509287183,0.007059542430538799,0.9883169511203819,38.14617598969369,38.463942156413026,51.479509323027024,0.9929440706027853,-23.241749964370648,-23.55951613108999,-10.226182797756655
