id,n,cubic.a,cubic.b1,cubic.b2,cubic.b3,cubic.Rsq,cubic.aic,cubic.bic,cubic.aicc
151,7,-6.753520584449395e-05,0.00633995694269811,-0.07887575393840708,0.5436546864959818,0.9962867443256591,-3.3783302658523873,-3.5946896696311343,16.621669734147613
152,14,-0.0006993863489005815,0.057850593805237466,-1.0447567216324578,6.911532208439745,0.9687044150387281,43.480439723201926,46.03666904166296,47.92488416764637
153,11,-0.0007136954002664606,0.05802192224553276,-1.0263911633774083,6.26459878965875,0.9423786791166254,40.659075848327085,42.25065693952057,47.32574251499375
154,15,-0.0011680560130170761,0.10609631235317758,-2.4751929227353227,18.14898077843442,0.9230907952035828,63.055487397971646,65.88768820238049,67.05548739797165
155,14,-0.0007194898873170886,0.07002830029188412,-1.588031085410214,12.323183373285566,0.9774776915323568,47.40043537680444,49.956664695265474,51.84487982124888
156,22,-0.0016959518170011718,0.13295722670212,-2.1891454238009294,13.077593584642267,0.9757324883719554,90.85260539940363,95.2167752128369,93.20554657587422
157,22,-0.001789301235961525,0.13982041805018516,-2.3338880346674356,13.920305600302274,0.9694586522025999,97.76522572131533,102.1293955347486,100.11816689778593
184,7,3.301112873285483e-05,0.0013596070493762128,0.037025555620392996,-0.00593514503999954,0.9894426539571166,2.658083694228324,2.441724290449577,22.658083694228324
185,7,7.814548284819105e-05,-0.0020554010153064047,0.05468528256101711,0.015712415294268922,0.9945410706528708,-9.41249736441506,-9.628856768193806,10.58750263558494
186,7,8.434714848620097e-05,-0.0020485093495147943,0.04632692381153033,0.050993525399043185,0.9986504063030838,-18.931901624917028,-19.148261028695774,1.0680983750829718
187,7,5.6303372360927234e-05,-0.0015415419813163951,0.05491554021861163,0.0040392912362170845,0.9966998575501107,-14.687402031455708,-14.903761435234454,5.312597968544292
188,7,4.8168336558744805e-05,-6.457270665922444e-05,0.02865441592739167,0.14010473261227915,0.9990879755727609,-19.907085444831818,-20.123444848610564,0.09291455516818203
189,7,5.6431870091934424e-05,0.00010209199306538582,0.04940984368541442,0.18858238652698228,0.9995166489599495,-19.06662671772116,-19.282986121499906,0.9333732822788399
190,7,4.032015864507155e-05,0.001232721415823834,-0.003738378155570105,0.29091823584685894,0.9968710496617539,-9.241019046286059,-9.457378450064805,10.758980953713941
191,7,3.450565142266246e-05,0.0005083281769952606,0.019439106122661597,0.1738845914893541,0.9973924423050627,-12.983857530232711,-13.200216934011458,7.0161424697672885
192,7,5.752667137885759e-05,-0.00023629173400072177,0.03694290551446674,0.11664974373227359,0.9995113448164122,-21.72457536123569,-21.940934765014436,-1.72457536123569
193,7,2.9489365206438985e-05,0.0003041651924853161,0.03411647254109495,-0.016123906925298775,0.9985719770047681,-17.49577820113475,-17.712137604913497,2.504221798865249
194,6,7.371446544329185e-05,-8.53979872081569e-05,0.013881810525298995,0.3109569585359675,0.9983425639372094,-14.192351075492567,-15.025313198580347,25.807648924507433
196,6,-6.985519498813714e-05,0.004338731970978209,-0.04669121471785076,0.19805677715729453,0.9718974328657856,-9.471611576996985,-10.304573700084765,30.528388423003015
197,6,-0.00018203173556491706,0.00879553458596241,-0.10107958858347192,0.4672394956965599,0.9887351444970746,-20.982685172468543,-21.815647295556325,19.017314827531457
198,6,-0.00015412781818270968,0.007149616315702988,-0.08190569891107295,0.531664292370583,0.8990519947218154,-12.619647409775382,-13.452609532863162,27.380352590224618
199,6,-0.00010280478912243886,0.003817731239678395,-0.019695259999369236,0.279646238363074,0.8678673718125365,-10.000599814304039,-10.833561937391819,29.99940018569596
200,6,-6.977195009519843e-05,0.00018507894587339337,0.08028567047165801,-0.2664448945937047,0.9950626080580859,-22.64764162781784,-23.480603750905622,17.35235837218216
207,9,1.575812684942757e-06,0.0001877690918073595,0.007437780369734402,-0.02808363431373431,0.9979521388479811,-39.86481561644381,-39.07591730709893,-29.864815616443813
208,8,-4.979969609393053e-06,0.0007106259423974122,-0.01169157519866201,0.20236849062401427,0.9857281826614727,-28.246005338256055,-27.92823917153671,-14.91267200492272
209,8,1.9925236924144623e-05,-0.001612220120922364,0.06638423992686761,-0.6410525661230422,0.9979049244018757,-35.13367423357465,-34.81590806685531,-21.800340900241316
212,6,0.005749128739766883,-0.26867466627288206,3.946294010679063,-5.084812980975954,0.9978505797328262,17.285834808136137,16.45287268504836,57.28583480813614
213,6,0.0018340342171147604,-0.08922168856059232,1.4805930242678074,-1.4494916108439946,0.9954448162347941,11.328889443757012,10.495927320669232,51.328889443757014
214,13,5.0971488335871344e-05,-0.0019793987195307217,0.04702288404240733,-0.09095604815778145,0.9832270053089645,-21.29029901856094,-19.03050158871479,-16.29029901856094
215,15,1.64241973481816e-05,0.00010133360608710978,0.0497110134246567,-0.11474177240435182,0.9951790727981191,-26.545091036240862,-23.71289023183202,-22.545091036240862
222,10,-0.0017428643942646147,0.14621767933343588,-2.090626527445527,18.009444120855783,0.9740436892201846,52.91430509353705,54.12464546551324,60.91430509353705
223,6,-0.00012796492854252225,0.008063300655136243,-0.11137721567798248,0.5513833382034247,0.9839431050968496,-10.032922328114623,-10.865884451202403,29.967077671885377
224,6,-0.00020212630716177698,0.015300491560171657,-0.28240142371826055,1.8205831717838048,0.9957199044621112,-10.952868086564138,-11.785830209651918,29.047131913435862
225,6,-7.648200948430866e-06,0.0017089586813348952,-0.03786492918436363,0.7318850632390944,0.9606231655448725,-9.185346638324454,-10.018308761412234,30.814653361675546
226,6,-1.6466497304118426e-05,0.0018800134174023393,-0.024007388787436995,0.3661286447773438,0.93478290649483,-3.7608671215184213,-4.5938292446062015,36.23913287848158
229,8,0.04769383649014084,-4.543358577117298,149.96243907150654,-1573.8170175214532,0.9825809213589278,54.01991018735883,54.33767635407818,67.35324352069216
230,8,-0.023515834710746798,1.6953899701772235,-38.995289799562,341.62878020668643,0.9901719482470398,19.535364306963075,19.85313047368242,32.86869764029641
231,8,-0.028366378368067633,2.861536620682281,-86.65928026421516,862.1675218000258,0.9829969248367947,56.91981322675862,57.237579393477965,70.25314656009195
232,8,0.014189684055674587,-1.0523785353318575,26.50534890743679,-193.3423204389298,0.9720045809208883,34.10687849557667,34.42464466229602,47.44021182891001
233,8,0.020766948294041323,-1.4256477828995984,31.639112521523323,-195.18177622949182,0.9032581554841147,24.253079636595896,24.570845803315237,37.58641296992923
234,8,0.01001207769152534,-0.5074787625771092,10.55709654389818,-39.67754911861202,0.9752400847193078,50.79516788772682,51.112934054446164,64.12850122106015
235,6,0.0001694048815688708,-0.008216211301975284,0.12477254415490366,0.07112092044277148,0.9998218222387882,-47.8151232417033,-48.64808536479108,-7.815123241703297
236,6,0.00011439507240336845,-0.006181013855491323,0.1347133013651415,0.06559303899245175,0.8929021161884457,0.8856613342697202,0.05269921118193999,40.88566133426972
237,46,-0.00038585593782139915,0.022403473325164718,-0.1825375880116376,1.6431862396455692,0.6363558565998086,161.47986187699996,168.79442746295635,162.45547163309752
238,16,-0.0002641861410938257,0.014834822624719197,-0.1315951116184767,1.3338839130865663,0.8118970321353368,29.211041689148196,32.30139657810732,32.84740532551183
239,35,-0.0011698185922809203,0.07488282826424233,-1.0717207664860509,4.990349584578687,0.9406136831192425,94.57229348820503,100.7936857341627,95.90562682153836
240,6,0.00045629962671489105,-0.027924339993056792,0.8736727827922764,-7.498289076794654,0.9996340935196204,-1.733088589988112,-2.5660507130758923,38.266911410011886
248,6,0.00079389653675062,-0.06843988815036624,2.2476007004028253,-15.722353358438545,0.9996939999988351,-7.455534411053952,-8.288496534141732,32.544465588946046
254,12,0.00019007842564899144,-0.0037077134030377924,0.012579400847252223,0.28176323130812575,0.7307838557012072,-54.26064543688119,-52.32101883772919,-48.546359722595476
255,7,0.0014424393982628203,-0.041046181499921924,0.36358799006802545,-0.42567797841179605,0.9346647183289905,-37.314085580826585,-37.53044498460533,-17.314085580826585
261,8,-0.0010695258283900562,0.07456243289393359,-1.5475369066935347,9.897778570444581,0.8650110548177743,10.541396547000502,10.859162713719845,23.874729880333838
262,8,-0.00033101026446823195,0.023231351447474742,-0.47810864320078306,3.1582759364570103,0.9206780784555132,-9.317030909843897,-8.999264743124554,4.016302423489437
263,8,-0.0022097191782107224,0.15386160590614406,-3.023131198128967,18.190741570642356,0.9848104386594688,13.316278496121637,13.63404466284098,26.64961182945497
